date,column,old,new,reason
2019-09-30,SMB,,-0.15819502074688804,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-10-31,SMB,,-0.0928423236514524,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-11-30,SMB,,-0.0674273858921163,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-12-31,SMB,,-0.07002074688796692,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-01-31,SMB,,-0.2702282157676349,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-02-29,SMB,,-0.0523858921161827,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-03-31,SMB,,-0.35632780082987553,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-04-30,SMB,,0.01919087136929444,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-05-31,SMB,,0.02126556016597496,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-06-30,SMB,,0.03163900414937741,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-07-31,SMB,,-0.22717842323651455,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-08-31,SMB,,-0.12240663900414947,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-09-30,SMB,,-0.10943983402489636,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-10-31,SMB,,0.11358921161825704,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-11-30,SMB,,0.18879668049792503,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-12-31,SMB,,0.1405601659751035,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-01-31,SMB,,0.2811203319502072,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-02-28,SMB,,-0.0005186721991702892,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-03-31,SMB,,-0.2261410788381743,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-04-30,SMB,,-0.27385892116182575,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-05-31,SMB,,-0.12188796680497935,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-06-30,SMB,,-0.02489626556016611,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-07-31,SMB,,-0.31224066390041494,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-08-31,SMB,,-0.1317427385892117,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-09-30,SMB,,-0.07313278008298767,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-10-31,SMB,,-0.23080912863070546,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-11-30,SMB,,-0.1763485477178424,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-12-31,SMB,,-0.19294605809128634,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-01-31,SMB,,-0.41701244813278004,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-02-28,SMB,,0.00570539419087121,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-03-31,SMB,,-0.19398340248962662,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-04-30,SMB,,-0.17946058091286313,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-05-31,SMB,,-0.20954356846473032,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-06-30,SMB,,0.0051867219917011015,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-07-31,SMB,,0.03734439834024879,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-08-31,SMB,,-0.0352697095435686,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-09-30,SMB,,-0.15041493775933618,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-10-31,SMB,,-0.10425311203319512,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-11-30,SMB,,-0.2899377593360996,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-12-31,SMB,,-0.14367219917012455,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-01-31,SMB,,0.1519709543568462,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-02-28,SMB,,-0.047199170124481465,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-03-31,SMB,,-0.39367219917012447,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-04-30,SMB,,-0.2821576763485477,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-05-31,SMB,,-0.02489626556016611,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-06-30,SMB,,-0.027489626556016736,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-07-31,SMB,,-0.0015560165975105344,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-08-31,SMB,,-0.27385892116182575,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-09-30,SMB,,-0.23703319502074693,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-10-31,SMB,,-0.3091286307053942,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-11-30,SMB,,-0.10943983402489636,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-12-31,SMB,,0.22199170124481304,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-01-31,SMB,,-0.36825726141078835,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-02-29,SMB,,-0.11929460580912873,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-03-31,SMB,,-0.23807053941908718,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-04-30,SMB,,-0.2318464730290457,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-05-31,SMB,,-0.0674273858921163,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-06-30,SMB,,-0.26659751037344404,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-07-31,SMB,,0.24481327800829844,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-08-31,SMB,,-0.2920124481327801,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-09-30,SMB,,-0.11670124481327811,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-10-31,SMB,,-0.16026970954356853,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-11-30,SMB,,0.1322614107883815,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-12-31,SMB,,-0.24948132780082993,Official FIZ_2024 factor; pre-2018 validated affine scale
2025-01-31,SMB,,-0.21161825726141084,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-02-28,SMB,,-0.40715767634854766,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-03-31,SMB,,-0.2489626556016598,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-04-30,SMB,,-0.13744813278008308,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-05-31,SMB,,-0.07624481327800842,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-06-30,SMB,,-0.07105809128630718,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-07-31,SMB,,-0.09232365145228227,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-08-31,SMB,,0.08921161825726122,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-09-30,SMB,,-0.20280082987551873,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-10-31,SMB,,-0.13744813278008308,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-11-30,SMB,,-0.08713692946058102,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-12-31,SMB,,-0.16182572614107893,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-01-31,SMB,,0.0051867219917011015,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-02-28,SMB,,-0.099585062240664,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-03-31,SMB,,-0.08506224066390053,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-04-30,SMB,,-0.09802904564315364,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-05-31,SMB,,-0.19035269709543576,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-06-30,SMB,,0.06794605809128614,Official CIZ_2026 factor; pre-2018 validated affine scale
2026-07-31,SMB,,-0.20954356846473032,Official CIZ_2026 factor; pre-2018 validated affine scale
2018-01-31,HML,,-0.19436619718309878,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-02-28,HML,,-0.1750503018108654,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-03-31,HML,,-0.1074446680080485,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-04-30,HML,,-0.0478873239436622,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-05-31,HML,,-0.35050301810865203,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-06-30,HML,,-0.2788732394366199,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-07-31,HML,,-0.055130784708249725,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-08-31,HML,,-0.4132796780684106,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-09-30,HML,,-0.22897384305835025,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-10-31,HML,,0.1822937625754524,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-11-30,HML,,-0.0688128772635817,Official FIZ_2024 factor; pre-2018 validated affine scale
2018-12-31,HML,,-0.24265593561368223,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-01-31,HML,,-0.12756539235412495,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-02-28,HML,,-0.30945674044265603,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-03-31,HML,,-0.4229376257545273,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-04-30,HML,,0.08249496981891322,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-05-31,HML,,-0.2820925553319921,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-06-30,HML,,-0.1476861167002014,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-07-31,HML,,-0.053521126760563614,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-08-31,HML,,-0.4768611670020122,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-09-30,HML,,0.4535211267605629,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-10-31,HML,,-0.24426559356136837,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-11-30,HML,,-0.2515090543259559,Official FIZ_2024 factor; pre-2018 validated affine scale
2019-12-31,HML,,0.051911468812877004,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-01-31,HML,,-0.5943661971830987,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-02-29,HML,,-0.39718309859154943,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-03-31,HML,,-1.2084507042253518,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-04-30,HML,,-0.19919517102615714,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-05-31,HML,,-0.48169014084507045,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-06-30,HML,,-0.27082494969818927,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-07-31,HML,,-0.2072434607645877,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-08-31,HML,,-0.32313883299798807,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-09-30,HML,,-0.3046277665995977,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-10-31,HML,,0.2555331991951707,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-11-30,HML,,0.08169014084507015,Official FIZ_2024 factor; pre-2018 validated affine scale
2020-12-31,HML,,-0.19919517102615714,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-01-31,HML,,0.1380281690140842,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-02-28,HML,,0.4800804828973838,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-03-31,HML,,0.49376257545271585,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-04-30,HML,,-0.16780684104627785,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-05-31,HML,,0.48249496981891304,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-06-30,HML,,-0.7150905432595573,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-07-31,HML,,-0.23702213279678086,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-08-31,HML,,-0.09939637826961792,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-09-30,HML,,0.3191146881287722,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-10-31,HML,,-0.12756539235412495,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-11-30,HML,,-0.12434607645875272,Official FIZ_2024 factor; pre-2018 validated affine scale
2021-12-31,HML,,0.16780684104627738,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-01-31,HML,,0.938832997987927,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-02-28,HML,,0.15814889336016066,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-03-31,HML,,-0.23299798792756557,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-04-30,HML,,0.4052313883299795,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-05-31,HML,,0.5999999999999995,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-06-30,HML,,-0.5822937625754527,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-07-31,HML,,-0.4156941649899397,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-08-31,HML,,-0.06800804828973865,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-09-30,HML,,-0.08973843058350123,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-10-31,HML,,0.5573440643863175,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-11-30,HML,,0.022132796780683847,Official FIZ_2024 factor; pre-2018 validated affine scale
2022-12-31,HML,,0.016498993963782446,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-01-31,HML,,-0.4132796780684106,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-02-28,HML,,-0.15814889336016114,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-03-31,HML,,-0.8052313883299798,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-04-30,HML,,-0.09537223340040263,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-05-31,HML,,-0.7142857142857143,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-06-30,HML,,-0.1074446680080485,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-07-31,HML,,0.23943661971830957,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-08-31,HML,,-0.17826961770623762,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-09-30,HML,,0.025352112676056082,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-10-31,HML,,-0.07605633802816923,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-11-30,HML,,0.042253521126760285,Official FIZ_2024 factor; pre-2018 validated affine scale
2023-12-31,HML,,0.3046277665995972,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-01-31,HML,,-0.2901408450704227,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-02-29,HML,,-0.37464788732394383,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-03-31,HML,,0.24828973843058313,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-04-30,HML,,-0.13319919517102635,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-05-31,HML,,-0.22575452716297803,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-06-30,HML,,-0.3577464788732395,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-07-31,HML,,0.37062374245472807,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-08-31,HML,,-0.18229376257545288,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-09-30,HML,,-0.29979879275653937,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-10-31,HML,,-0.019718309859155167,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-11-30,HML,,-0.09537223340040263,Official FIZ_2024 factor; pre-2018 validated affine scale
2024-12-31,HML,,-0.32877263581488947,Official FIZ_2024 factor; pre-2018 validated affine scale
2025-01-31,HML,,0.050301810865190894,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-02-28,HML,,0.2981891348088528,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-03-31,HML,,0.13963782696177035,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-04-30,HML,,-0.35613682092555343,Official CIZ_2026 factor; pre-2018 validated affine scale
2025-05-31,HML,,-0.31750503018108667,Official CIZ_2026 factor; pre-2018 validated affine scale
