run_id,configuration,model,seed,window,target_month,forecast_origin,training_start,training_end,actual_log_rv,previous_log_rv,predicted_log_rv,status,warnings,seconds,error,mse_log_rv,mae_log_rv,mse_rv,mae_rv,qlike_variance,directional_accuracy
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305194230637723,-3.319270460859548,-3.291707686855549,ok,[],0.0002275420119985938,,0.13045696190091807,0.3611882637917767,0.00026176081493791347,0.016179023917959744,0.33694490645218433,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.2372756219261025,-2.9305194230637723,-3.045310268397416,ok,[],0.00022541696671396494,,0.036850696955393586,0.1919653535286865,6.906954318971753e-05,0.008310808816819067,0.06510933347309322,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.511913129771558,-3.2372756219261025,-3.239346281822465,ok,[],0.00023424997925758362,,0.07429268660090375,0.2725668479490926,8.74175105734198e-05,0.009349733181937322,0.12489796195198971,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0167824583115244,-3.511913129771558,-3.4139266295941337,ok,[],0.0002737919567152858,,0.15772349278375056,0.39714417128260937,0.0002574990516918783,0.016046776987665726,0.41857729146539824,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371790235714744,-3.0167824583115244,-3.1010797172014968,ok,[],0.00024929107166826725,,0.07328418483371117,0.27071051851324723,0.00011390143195598837,0.010672461382267372,0.12334177066337243,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR1,0,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.5077496504538077,-3.371790235714744,-3.3251247857233492,ok,[],0.000235249986872077,,0.03335184121781826,0.18262486473045847,3.604515184941048e-05,0.006003761475059655,0.05927304062841876,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2025-09-30,2025-08-31,2015-09-30,2025-08-31,-3.84430960652608,-3.3885322185760227,-3.384953226394925,ok,[],0.0003548749955371022,,0.21100828396719826,0.4593563801311551,0.00015570186334507062,0.012478055270957515,0.31774512120471365,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2025-10-31,2025-09-30,2015-10-31,2025-09-30,-3.200563742469265,-3.84430960652608,-3.5851013805030445,ok,[],0.0001663749571889639,,0.14786919506459803,0.3845376380337795,0.00016913978548321082,0.013005375253456197,0.38869471331299055,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2025-11-30,2025-10-31,2015-11-30,2025-10-31,-3.187697796475165,-3.200563742469265,-3.2979489187072257,ok,[],0.00012937502469867468,,0.01215530995342881,0.1102511222320608,1.8557750365008154e-05,0.004307870746088856,0.026200478450499082,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2025-12-31,2025-11-30,2015-12-31,2025-11-30,-3.6690396499504754,-3.187697796475165,-3.209849289648851,ok,[],0.0001330419909209013,,0.21085578699393576,0.4591903603016245,0.00022087154951353866,0.014861747861995865,0.3175455981138948,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-01-31,2025-12-31,2016-01-31,2025-12-31,-3.5432590006801346,-3.6690396499504754,-3.484248414090537,ok,[],0.00012754101771861315,,0.0034822493296483925,0.05901058658959757,3.090140278079235e-06,0.0017578794833774114,0.006698409472241859,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-02-28,2026-01-31,2016-02-29,2026-01-31,-3.319270460859548,-3.5432590006801346,-3.4709786620876173,ok,[],0.00012920796871185303,,0.023015378319856426,0.1517082012280695,2.5934816998353504e-05,0.00509262378331185,0.05106195268913427,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-03-31,2026-02-28,2016-03-31,2026-02-28,-2.9305194230637723,-3.319270460859548,-3.3287393142275716,ok,[],0.00012679200153797865,,0.15857908171850815,0.3982198911637993,0.00030733779518867947,0.01753105231264454,0.4211918238294938,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-04-30,2026-03-31,2016-04-30,2026-03-31,-3.2372756219261025,-2.9305194230637723,-3.1019098823826017,ok,[],0.0001752499956637621,,0.018323883442158906,0.13536573954350084,3.240464727492073e-05,0.005692507995156505,0.033552781466062304,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-05-31,2026-04-30,2016-05-31,2026-04-30,-3.511913129771558,-3.2372756219261025,-3.225067068708681,ok,[],0.00012508395593613386,,0.08228066274728758,0.2868460610628767,9.82743666480776e-05,0.009913342859403058,0.13713342165610226,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-06-30,2026-05-31,2016-06-30,2026-05-31,-3.0167824583115244,-3.511913129771558,-3.408177992123071,ok,[],0.00013066607061773539,,0.15319046388762558,0.3913955338115467,0.0002514455468322351,0.015857034616605814,0.4047783392949309,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-07-31,2026-06-30,2016-07-31,2026-06-30,-3.371790235714744,-3.0167824583115244,-3.179072519472344,ok,[],0.0001230000052601099,,0.03714011815368624,0.19271771624240008,5.323330921699152e-05,0.007296116036425923,0.06558984287593278,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,120,2026-08-31,2026-07-31,2016-08-31,2026-07-31,-3.5077496504538077,-3.371790235714744,-3.2994997937727204,ok,[],0.00012483308091759682,,0.0433680028076934,0.2082498566810873,4.812685977263012e-05,0.006937352504567583,0.0758504151524379,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.84430960652608,-3.3885322185760227,-3.4530575651798756,ok,[],0.0010382080217823386,,0.15307815985757203,0.3912520413462044,0.00010501225176820357,0.010247548573595715,0.23976364344118628,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200563742469265,-3.84430960652608,-3.6120830261431554,ok,[],0.00040304195135831833,,0.16934812083547182,0.41151928367389035,0.00018888860961170488,0.013743675258521822,0.45437082911790694,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.187697796475165,-3.200563742469265,-3.335511924422105,ok,[],0.000766583951190114,,0.02184901642071436,0.14781412794694004,3.215351845796987e-05,0.005670407256799979,0.04834219496864539,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.6690396499504754,-3.187697796475165,-3.247415089054131,ok,[],0.00045179203152656555,,0.1777672703510353,0.4216245608963445,0.00017885364048871464,0.013373617329979,0.27355924142518984,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432590006801346,-3.6690396499504754,-3.440354147002769,ok,[],0.00038004096131771803,,0.010589408910359973,0.10290485367736535,9.824495878950545e-06,0.00313440518742401,0.019797664822452765,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319270460859548,-3.5432590006801346,-3.4598133477445634,ok,[],0.00034433300606906414,,0.01975230305397429,0.1405428868850156,2.2501620293320126e-05,0.004743587281090138,0.04348143841630142,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305194230637723,-3.319270460859548,-3.360405832117218,ok,[],0.0003720000386238098,,0.18480232468886632,0.42988640905344555,0.0003477532960137866,0.018648144572953808,0.5028510692574364,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.2372756219261025,-2.9305194230637723,-3.1218999999681776,ok,[],0.00033433304633945227,,0.013311534142178012,0.11537562195792495,2.3065078414209384e-05,0.00480261162433622,0.024688182032671563,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.511913129771558,-3.2372756219261025,-3.1924493651900954,ok,[],0.000330875045619905,,0.10205709688056004,0.3194637645814624,0.00012614382834032925,0.011231376956559212,0.16678576230601733,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0167824583115244,-3.511913129771558,-3.3533968344447773,ok,[],0.00032237498089671135,,0.1133092382195791,0.33661437613325296,0.00019580714586757883,0.01399311065730486,0.2873285138264686,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371790235714744,-3.0167824583115244,-3.1779228157301573,ok,[],0.0003220000071451068,,0.03758457653148012,0.19386741998458668,5.3934322849084424e-05,0.007343999104648939,0.06632709492277095,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,AR3,0,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.5077496504538077,-3.371790235714744,-3.287370208364865,ok,[],0.0003172910073772073,,0.048567098495433635,0.22037944208894267,5.45778082356747e-05,0.007387679489235757,0.08430674161614199,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2025-09-30,2025-08-31,2015-09-30,2025-08-31,-3.84430960652608,-3.3885322185760227,-3.434787230606479,ok,[],0.17578529193997383,,0.16770857637883513,0.40952237591960117,0.00011731263733691276,0.010831095851155263,0.2598973288838583,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2025-10-31,2025-09-30,2015-10-31,2025-09-30,-3.200563742469265,-3.84430960652608,-3.51363499658314,ok,[],0.1853593330597505,,0.0980136101524346,0.31307125411387515,0.00011991990096753555,0.010950794535901746,0.2442391553809231,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2025-11-30,2025-10-31,2015-11-30,2025-10-31,-3.187697796475165,-3.200563742469265,-3.3343606910737473,ok,[],0.1877212499966845,,0.021510004652034887,0.1466628945985824,3.169018876124541e-05,0.005629403943691144,0.0475537741591438,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2025-12-31,2025-11-30,2015-12-31,2025-11-30,-3.6690396499504754,-3.187697796475165,-3.24234232633186,ok,[],0.21926237491425127,,0.18207060598328936,0.42669732361861534,0.0001841807211376856,0.013571319800877349,0.2793611161695173,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-01-31,2025-12-31,2016-01-31,2025-12-31,-3.5432590006801346,-3.6690396499504754,-3.3334378048156577,ok,[],0.22227604198269546,,0.044024934233999176,0.2098211958644769,4.5580592986327644e-05,0.006751340088184541,0.07692421893903068,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-02-28,2026-01-31,2016-02-29,2026-01-31,-3.319270460859548,-3.5432590006801346,-3.402775181987252,ok,[],0.1888167499564588,,0.006973038450615655,0.08350472112770424,8.400924433056132e-06,0.002898434824703866,0.014755981531236667,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-03-31,2026-02-28,2016-03-31,2026-02-28,-2.9305194230637723,-3.319270460859548,-3.446684856828292,ok,[],0.22154054197017103,,0.2664267550133149,0.5161654337645198,0.0004630353993103951,0.021518257348363393,0.775271495502281,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-04-30,2026-03-31,2016-04-30,2026-03-31,-3.2372756219261025,-2.9305194230637723,-3.1069173357325175,ok,[],0.17455358302686363,,0.01699328277932862,0.13035828619358503,2.989814275003054e-05,0.005467919416929125,0.031215841826227136,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-05-31,2026-04-30,2016-05-31,2026-04-30,-3.511913129771558,-3.2372756219261025,-3.3557485867300647,ok,[],0.18956816708669066,,0.024387364503358343,0.15616454304149308,2.543663810924876e-05,0.005043474805057398,0.044069769008948045,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-06-30,2026-05-31,2016-06-30,2026-05-31,-3.0167824583115244,-3.511913129771558,-3.47458095996362,ok,[],0.22350437508430332,,0.20957946811490394,0.4577985016520958,0.0003234127609781618,0.017983680406917873,0.5826692767059751,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-07-31,2026-06-30,2016-07-31,2026-06-30,-3.371790235714744,-3.0167824583115244,-3.2603629733225423,ok,[],0.18100166704971343,,0.012416034804220565,0.11142726239220169,1.6372865126877795e-05,0.004046339719657482,0.0230857794260019,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,120,2026-08-31,2026-07-31,2016-08-31,2026-07-31,-3.5077496504538077,-3.371790235714744,-3.368085425212998,ok,[],0.18366233306005597,,0.01950609581211565,0.1396642252408098,2.0171535351553233e-05,0.004491273243920173,0.03561990860428019,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2025-09-30,2025-08-31,1978-02-28,2025-08-31,-3.84430960652608,-3.3885322185760227,-3.442838627925751,ok,[],0.8018668750301003,,0.16117894665830582,0.401470978600329,0.00011178035686364567,0.010572622988816241,0.25095095732725037,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2025-10-31,2025-09-30,1978-03-31,2025-09-30,-3.200563742469265,-3.84430960652608,-3.5367883633906185,ok,[],0.5966469580307603,,0.11304699571370788,0.3362246209213535,0.00013531677629162765,0.011632573932351672,0.28658034492322937,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2025-11-30,2025-10-31,1978-04-30,2025-10-31,-3.187697796475165,-3.200563742469265,-3.2727750477467765,ok,[],0.8166391249978915,,0.007238138683932935,0.08507725127161159,1.13276842380388e-05,0.0033656625258689857,0.015333495539122027,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2025-12-31,2025-11-30,1978-05-31,2025-11-30,-3.6690396499504754,-3.187697796475165,-3.244645608263639,ok,[],0.5877595839556307,,0.1801103026192884,0.4243940416868366,0.00018174892556651899,0.013481428914121789,0.27672132059271815,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-01-31,2025-12-31,1978-06-30,2025-12-31,-3.5432590006801346,-3.6690396499504754,-3.312893742807161,ok,[],0.7766144999768585,,0.05306815203488161,0.23036525787297357,5.612604148335785e-05,0.007491731541062977,0.09155316701194821,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-02-28,2026-01-31,1978-07-31,2026-01-31,-3.319270460859548,-3.5432590006801346,-3.396866498540319,ok,[],0.8279872080311179,,0.006021145063755659,0.07759603768077117,7.2965198941564935e-06,0.002701207117967168,0.012690185609169097,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-03-31,2026-02-28,1978-08-31,2026-02-28,-2.9305194230637723,-3.319270460859548,-3.391495424376007,ok,[],0.5654995410004631,,0.21249887378581753,0.4609760013122348,0.00038852367471189437,0.019711003899139545,0.592241312443095,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-04-30,2026-03-31,1978-09-30,2026-03-31,-3.2372756219261025,-2.9305194230637723,-3.0894637131671514,ok,[],0.5944573330925778,,0.02184836037096449,0.14781190875895112,3.913284686900308e-05,0.006255625218073976,0.0396910979733992,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-05-31,2026-04-30,1978-10-31,2026-04-30,-3.511913129771558,-3.2372756219261025,-3.3007553565084997,ok,[],0.6516168330563232,,0.04458760520941304,0.21115777326305807,4.9217879263606165e-05,0.007015545542836007,0.07784270396352905,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-06-30,2026-05-31,1978-11-30,2026-05-31,-3.0167824583115244,-3.511913129771558,-3.4415929523086275,ok,[],0.554218583041802,,0.1804639558100628,0.42481049399710313,0.00028712769490852935,0.016944842723039047,0.4891392777096115,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-07-31,2026-06-30,1978-12-31,2026-06-30,-3.371790235714744,-3.0167824583115244,-3.2810310903053654,ok,[],0.6602044159080833,,0.008237222475440724,0.09075914540937857,1.0636415626294718e-05,0.0032613518096480665,0.015521281385182994,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,ARMAX,0,571,2026-08-31,2026-07-31,1979-01-31,2026-07-31,-3.5077496504538077,-3.371790235714744,-3.311632466670276,ok,[],0.7160594169981778,,0.03846194977518351,0.1961171837835316,4.215050783763017e-05,0.0064923422458793845,0.06778013695458668,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,CRL,0,120,2025-09-30,2025-08-31,2015-09-30,2025-08-31,-3.84430960652608,-3.3885322185760227,-3.386482580219632,ok,[],0.00016199995297938585,,0.20960558601660514,0.4578270263064481,0.00015441247305768215,0.012426281545888221,0.3159088054067045,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,CRL,0,120,2025-10-31,2025-09-30,2015-10-31,2025-09-30,-3.200563742469265,-3.84430960652608,-3.5870427772190228,ok,[],0.00016887497622519732,,0.14936604430110445,0.38647903474975775,0.00017054180196625484,0.013059165439118031,0.3932063814573117,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,CRL,0,120,2025-11-30,2025-10-31,2015-11-30,2025-10-31,-3.187697796475165,-3.200563742469265,-3.294905695924563,ok,[],0.00017500005196779966,,0.01149353370435221,0.1072078994493979,1.7599915131986048e-05,0.004195225277858872,0.024721980917330105,0.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,CRL,0,120,2025-12-31,2025-11-30,2015-12-31,2025-11-30,-3.6690396499504754,-3.187697796475165,-3.2023145628500385,ok,[],0.00015579198952764273,,0.21783230692891042,0.4667250871004369,0.00023003844620824506,0.015167018369087744,0.3266449511666085,1.0
ded7a08a6e790a8eaa36b7c0df6b714f3909087fac48f4668333eea104b35e34,modern,CRL,0,120,2026-01-31,2025-12-31,2016-01-31,2025-12-31,-3.5432590006801346,-3.6690396499504754,-3.4780208233108088,ok,[],0.00015841599088162184,,0.004256019786471613,0.0652381773693258,3.8006211421467462e-06,0.0019495181820508231,0.008153600349890128,1.0
