run_id,configuration,model,seed,window,target_month,forecast_origin,training_start,training_end,actual_log_rv,previous_log_rv,predicted_log_rv,status,warnings,seconds,error
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,1,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,,unavailable,,1.670804340392351e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,2,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,,unavailable,,1.808302477002144e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,3,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,,unavailable,,1.758395228534937e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,CRLX,4,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,,unavailable,,1.879199407994747e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,HAR,0,120,2026-09-30,2026-08-31,2016-09-30,2026-08-31,,-3.507788998946598,-3.399503644025666,ok,[],3.27499583363533e-05,
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,HAR,0,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,-3.3810802587508624,ok,[],4.6874978579580784e-05,
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,HARX,0,120,2026-09-30,2026-08-31,2016-09-30,2026-08-31,,-3.507788998946598,,unavailable,,1.7750076949596405e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,HARX,0,571,2026-09-30,2026-08-31,1979-02-28,2026-08-31,,-3.507788998946598,,unavailable,,1.7832964658737183e-05,ValueError: Unavailable required inputs
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,LSTM,0,120,2026-09-30,2026-08-31,2016-09-30,2026-08-31,,-3.507788998946598,-3.279938541521747,ok,[],0.45918604196049273,
6896fea73c283c52ec3df2db2143d92e1dad9531a594c684d1d0adfc23fe05fa,colin,LSTM,1,120,2026-09-30,2026-08-31,2016-09-30,2026-08-31,,-3.507788998946598,-3.295910979084825,ok,[],0.34044891700614244,
