Date,diff_DP,EP,MKT,SMB,HML,diff_TB,DEF,IP,INF,RV,STR,RV_q,RV_a,RV1,RV2
1953-01-31,-0.003159557661927437,0.5936395759717314,0.1642094560244025,0.0793568464730289,0.0148893360160964,-0.00798035604665441,0.0555555555555556,0.0028143374275493,-0.002620741295395,-0.7496005398471413,0.0875486381322956,-0.8393319023494836,-0.9012643065356511,-0.8107575232739217,-0.7423226725486818
1953-02-28,0.009478672985782088,0.6042402826855123,0.1677681748856123,0.0036307053941906,-0.0985915492957747,0.0006138735420503083,0.0457516339869282,0.0056128783215614,-0.0018768768768768,-0.5694817217800572,-0.0881971465629053,-0.8715040800373888,-0.9043991930484792,-0.7496005398471413,-0.8107575232739217
1953-03-31,-0.003159557661927326,0.6035335689045935,0.1087951194712759,-0.1192946058091286,-0.1597585513078472,0.0024554941682013998,0.042483660130719,0.0083671373289484,0.0015043249341857,-0.6787371545978016,-0.003242542153048,-0.8268370869831965,-0.8972877909633488,-0.5694817217800572,-0.7496005398471413
1953-04-30,0.04581358609794628,0.6452296819787985,0.0376207422470764,-0.0923236514522821,0.035010060362173,0.01104972375690609,0.0326797385620916,0.0041514267635847,0.0022530980097634,-0.5924392592014815,-0.0045395590142671,-0.7927192875586715,-0.8965483897759888,-0.6787371545978016,-0.5694817217800572
1953-05-31,-0.003159557661927326,0.649469964664311,0.2079308591764106,-0.1115145228215769,-0.0728370221327968,-0.0018416206261510082,0.0392156862745099,0.0055072285576698,0.0003746721618582,-0.7113834340342096,-0.0304798962386511,-0.7521043649968018,-0.8909425370625105,-0.5924392592014815,-0.6787371545978016
1953-06-30,0.0363349131121643,0.6833922261484099,0.0854092526690388,-0.2048755186721993,-0.1291750503018111,-0.0030693677102516803,0.0457516339869282,-0.0041116200394348,0.002621722846442,-0.6180286388467753,-0.056420233463035,-0.7887757832425799,-0.8902499604431271,-0.7113834340342096,-0.5924392592014815
1953-07-31,-0.012638230647709414,0.6770318021201414,0.3035078800203352,-0.1597510373443984,-0.1090543259557346,-0.004297114794352408,0.0849673202614381,0.0123806697840032,0.0007471049682479,-0.706896593490042,-0.0025940337224384,-0.7730869847297124,-0.878561915064763,-0.6180286388467753,-0.7113834340342096
1953-08-31,-0.004739336492890822,0.67773851590106,-0.0482968988307067,-0.0928423236514524,-0.3754527162977867,0.0,0.0947712418300655,-0.0054324206866578,0.0022396416573349,-0.6844159413444865,-0.0278858625162128,-0.8026659990369891,-0.8736888771864855,-0.706896593490042,-0.6180286388467753
1953-09-30,0.04423380726698245,0.7173144876325088,0.1916624300965936,-0.1514522821576764,-0.2877263581488934,-0.015346838551258402,0.0882352941176471,-0.0204917408071704,0.0014897579143389,-0.6145697311284078,-0.1011673151750972,-0.7956968357495613,-0.8649289423264754,-0.6844159413444865,-0.706896593490042
1953-10-31,-0.020537124802527562,0.6904593639575971,0.415353329944077,-0.1779045643153527,-0.1114688128772637,-0.025168815224063903,0.1111111111111111,-0.0083671373289483,0.0022313127556712,-0.7058620049298794,-0.0343709468223087,-0.7948029561085136,-0.8558320970086171,-0.6145697311284078,-0.6844159413444865
1953-11-30,-0.014218009478673022,0.6706713780918728,0.3253685815963394,-0.1753112033195022,-0.1034205231388331,0.0036832412523020025,0.104575163398693,-0.0239112808306958,-0.0037105751391465,-0.7390337956670114,-0.0648508430609599,-0.794535589145851,-0.8614135361145165,-0.7058620049298794,-0.6145697311284078
1953-12-31,-0.006319115323854652,0.6572438162544169,0.1830198271479408,-0.1519709543568466,-0.3199195171026158,0.009821976672805502,0.0947712418300656,-0.0244970363462919,0.0007448789571693,-0.7542697223510766,-0.1335927367055771,-0.8086503883806974,-0.8611862178833325,-0.7390337956670114,-0.7058620049298794
1954-01-31,-0.018957345971563955,0.6431095406360423,0.4422979156075239,-0.0829875518672199,0.1855130784708247,-0.025782688766114198,0.1078431372549021,-0.0073836822819094,0.0026051358392258,-0.729768106117989,0.2717250324254214,-0.8447528196035321,-0.8572819346123983,-0.7542697223510766,-0.7390337956670114
1954-02-28,-0.01579778830963663,0.6318021201413427,0.2663955261820028,-0.1177385892116184,-0.1146881287726359,-0.012891344383057099,0.1111111111111111,0.0029776565068435,0.0018559762435039,-0.7823885935038462,0.0311284046692605,-0.8509308326899769,-0.8559111706958422,-0.729768106117989,-0.7542697223510766
1954-03-31,-0.01421800947867291,0.6212014134275617,0.3670564311133704,-0.1358921161825727,-0.212072434607646,0.0036832412523020025,0.1078431372549021,-0.0059376327827963,-0.0022230455724341,-0.7750030938757618,-0.0421530479896239,-0.8621349393859425,-0.8706267150073205,-0.7823885935038462,-0.729768106117989
1954-04-30,-0.03633491311216441,0.6007067137809187,0.3985765124555158,-0.2863070539419088,-0.1187122736418512,-0.0036832412523020025,0.0980392156862747,-0.0059675476432349,-0.0025993316004455,-0.6649216994924518,-0.1426718547341116,-0.867493029339537,-0.877280355087894,-0.7750030938757618,-0.7823885935038462
1954-05-31,-0.03633491311216419,0.581625441696113,0.3385866802236907,-0.0866182572614109,0.105835010060362,-0.012891344383057099,0.0882352941176473,0.0060033730579784,0.0026061057334325,-0.7342035809630474,0.114137483787289,-0.8507348827229425,-0.8822901443599361,-0.6649216994924518,-0.7750030938757618
1954-06-30,-0.009478672985782088,0.5823321554770318,0.235892221657346,-0.0881742738589212,-0.0905432595573442,-0.007366482504604102,0.0882352941176473,0.0029865494251726,0.0003713330857779,-0.6347220253344683,0.0739299610894941,-0.8382825118530485,-0.8838674108925137,-0.7342035809630474,-0.6649216994924518
1954-07-31,-0.028436018957345932,0.558303886925795,0.4351804778851038,-0.0529045643153528,0.2410462776659958,0.004910988336402702,0.0947712418300655,0.0014888282534217,-0.0029695619896066,-0.6962830526160604,0.0265888456549934,-0.8020299138066713,-0.8850212123953932,-0.6347220253344683,-0.7342035809630474
1954-08-31,-0.011058451816745696,0.5469964664310955,0.0625317742755464,0.0316390041493774,-0.2024144869215292,0.012277470841006798,0.0980392156862747,-0.0014866149390984,-0.0003723008190616,-0.6033015593069369,0.0830090791180284,-0.8101345749758726,-0.8842876332968501,-0.6962830526160604,-0.6347220253344683
1954-09-30,-0.014218009478673022,0.5335689045936395,0.5063548551093033,-0.2391078838174274,-0.0366197183098593,0.005524861878453004,0.0849673202614381,0.0014888282534217,-0.001489757914339,-0.674817695651095,-0.0752269779507133,-0.7763057880703876,-0.8786812276721395,-0.6033015593069369,-0.6962830526160604
1954-10-31,-0.004739336492890933,0.5307420494699646,0.0965937976614133,-0.0757261410788382,-0.0374245472837023,-0.0018416206261510012,0.0882352941176471,0.0118873930632004,-0.0033569563595673,-0.7197460133253031,-0.0278858625162128,-0.7866676439822625,-0.8828454032313022,-0.674817695651095,-0.6033015593069369
1954-11-30,-0.01579778830963663,0.5180212014134276,0.6583629893238432,-0.2437759336099586,0.2627766599597585,-0.003069367710251701,0.0784313725490198,0.0161497332044413,0.0022455089820359,-0.6000262349508925,-0.0875486381322958,-0.7927311370281522,-0.8838050281560855,-0.7197460133253031,-0.674817695651095
1954-12-31,-0.02211690363349128,0.5024734982332155,0.4600915099135738,0.0020746887966804,0.3641851106639837,0.013505217925107393,0.0751633986928107,0.0130068366513307,-0.0003734129947722,-0.538122039884686,-0.0609597924773023,-0.7918847005233132,-0.8741972033696583,-0.6000262349508925,-0.7197460133253031
1955-01-31,-0.009478672985782088,0.5053003533568905,0.2119979664463649,-0.0892116182572615,0.0808853118712273,0.004297114794352408,0.0653594771241832,0.0228251872917506,0.0,-0.4934327278739042,0.0635538261997405,-0.7565586746046636,-0.8592576630278888,-0.538122039884686,-0.6000262349508925
1955-02-28,-0.01895734597156401,0.4989399293286219,0.3350279613624807,-0.0254149377593362,-0.0446680080482898,-0.003069367710251708,0.0718954248366015,0.0125532996503749,0.00186776242062,-0.6769844944933299,0.0590142671854734,-0.698072917008588,-0.8429228040223387,-0.4934327278739042,-0.538122039884686
1955-03-31,0.007898894154818259,0.5159010600706713,0.1733604473817995,-0.1462655601659751,0.0672032193158953,0.006752608962553711,0.0457516339869282,0.0234121251242329,-0.0011185682326622,-0.4954526748335061,0.0298313878080414,-0.7179611091827123,-0.8356375591777618,-0.6769844944933299,-0.4934327278739042
1955-04-30,-0.020537124802527562,0.5130742049469964,0.3396034570411792,-0.1919087136929461,-0.0366197183098593,0.0190300798035605,0.0522875816993467,0.0121140523006688,0.0,-0.6918098717818799,0.0317769130998701,-0.7069341377162153,-0.8163157940069057,-0.4954526748335061,-0.6769844944933299
1955-05-31,0.004739336492890989,0.5314487632508833,0.2287747839349261,-0.1224066390041495,-0.1686116700201209,-0.008594229588704705,0.0457516339869282,0.0159554474053849,-0.0007465472191116,-0.673677982888043,-0.0479896238651103,-0.7582004057484353,-0.818174231395874,-0.6918098717818799,-0.4954526748335061
1955-06-30,-0.03475513428120053,0.5144876325088339,0.5144890696492119,-0.3490663900414938,0.0567404426559354,-0.0024554941682013998,0.0457516339869282,0.0013144186861655,-0.0022413149047441,-0.5247499594521867,-0.1031128404669261,-0.7573459095757968,-0.8139908665601587,-0.673677982888043,-0.6918098717818799
1955-07-31,-0.03633491311216425,0.4876325088339223,0.2780884595831212,-0.1685684647302904,-0.0631790744466802,0.011663597298956496,0.0457516339869282,0.0078421267575503,0.0018719580681392,-0.5165425745947232,-0.1446173800259403,-0.7649171570304647,-0.8063898962607359,-0.5247499594521867,-0.673677982888043
1955-08-31,0.009478672985781866,0.5031802120141342,0.1921708185053379,-0.1307053941908715,-0.0334004024144869,0.018416206261510096,0.0424836601307192,-0.0012976550553072,-0.0014947683109118,-0.6055041125087106,0.1121919584954604,-0.7196231273964475,-0.7939667229386429,-0.5165425745947232,-0.5247499594521867
1955-09-30,-0.020537124802527618,0.4911660777385158,0.1631926792069138,-0.0897302904564315,-0.17102615694165,0.010435850214855713,0.0457516339869282,0.0064918754951019,0.004865269461078,-0.369065134315743,0.1134889753566796,-0.7020050699790973,-0.7941189574296046,-0.6055041125087106,-0.5165425745947232
1955-10-31,0.03317535545023703,0.5300353356890459,0.0452465683782408,-0.0311203319502075,-0.1034205231388331,0.009821976672805405,0.0555555555555556,0.0167728869521817,-0.0011173184357542,-0.4850901640080579,-0.0473411154345007,-0.6617717053043006,-0.7729861713985577,-0.369065134315743,-0.6055041125087106
1955-11-30,-0.03633491311216441,0.5024734982332155,0.5388917132689373,-0.2230290456431536,-0.0647887323943663,0.0006138735420503916,0.0522875816993465,0.0025393289186141,0.0022371364653244,-0.5306727084491701,0.1848249027237352,-0.6536435123097316,-0.7567673968676195,-0.4850901640080579,-0.369065134315743
1955-12-31,-0.0031595576619272148,0.5067137809187279,0.2572445348246057,0.0041493775933609,-0.2764587525150906,0.01841620626151011,0.0490196078431375,0.0037993455897931,-0.0003720238095237,-0.6446895233254564,-0.0616083009079119,-0.634304959782111,-0.7519738696125792,-0.5306727084491701,-0.4850901640080579
1956-01-31,0.026856240126382214,0.5257950530035336,0.0274529740721909,-0.0886929460580913,-0.0148893360160967,-0.007980356046654424,0.0555555555555558,0.006303585164062,-0.0014886490509863,-0.6004224716174069,0.0155642023346302,-0.7055341020352308,-0.759339524426999,-0.6446895233254564,-0.5306727084491701
1956-02-29,0.007898894154818314,0.5257950530035336,0.3731570920183018,-0.1587136929460582,-0.1259557344064387,-0.005524861878452997,0.0588235294117648,-0.0087716027517292,0.0011181513231457,-0.6100908061120356,0.1381322957198443,-0.7353392342102262,-0.7667343647258776,-0.6004224716174069,-0.6446895233254564
1956-03-31,-0.030015797788309484,0.4918727915194345,0.5190645653279102,-0.216286307053942,-0.128370221327968,-0.00429711479435238,0.0588235294117648,0.0,0.0011169024571855,-0.6195617052465987,-0.2081712062256809,-0.755863118167756,-0.7621108547960983,-0.6100908061120356,-0.6004224716174069
1956-04-30,0.0015797788309635519,0.4812720848056537,0.1957295373665479,-0.1073651452282158,-0.1106639839034206,0.02148557397176179,0.0392156862745099,0.0075843779681579,0.001487541837114,-0.6534860110147895,-0.1485084306095979,-0.7493693788623188,-0.7706889336608698,-0.6195617052465987,-0.6100908061120356
1956-05-31,0.026856240126382325,0.4939929328621908,-0.0828673106253178,-0.0326763485477179,-0.1967806841046279,0.0006138735420503916,0.0424836601307192,-0.0087826139709827,0.0037133308577794,-0.5393163064749885,0.0739299610894941,-0.7630824991336059,-0.7680400925655166,-0.6534860110147895,-0.6195617052465987
1956-06-30,0.011058451816745696,0.4925795053003534,0.3584138281647175,-0.1846473029045644,-0.1822937625754527,-0.007366482504604088,0.0588235294117648,-0.0088604317224171,0.0044395116537179,-0.6082473650507771,0.0006485084306095,-0.7447923655186051,-0.758753378675014,-0.5393163064749885,-0.6534860110147895
1956-07-31,-0.02685624012638227,0.457243816254417,0.4275546517539397,-0.1939834024896266,-0.0945674044265594,-0.011049723756906105,0.0653594771241832,-0.0306522327726661,0.0051565377532227,-0.7245046999929559,-0.1251621271076525,-0.7418684198177043,-0.7645244924114162,-0.6082473650507771,-0.5393163064749885
1956-08-31,0.007898894154818259,0.4537102473498233,0.0198271479410268,-0.0098547717842324,-0.1509054325955735,0.0178023327194598,0.0588235294117648,0.0408438280982015,0.0007328691828507,-0.552400063539759,0.0830090791180284,-0.7602216588689756,-0.7788982692962555,-0.7245046999929559,-0.6082473650507771
1956-09-30,0.025276461295418717,0.465017667844523,-0.0798169801728522,-0.0264522821576764,0.0503018108651909,0.014732965009208093,0.0620915032679741,0.0227866575645581,0.0014646649578908,-0.5477514622789232,-0.1407263294422828,-0.7636028719630714,-0.7752278617636357,-0.552400063539759,-0.7245046999929559
1956-10-31,-0.0031595576619274923,0.4692579505300354,0.2079308591764106,-0.1130705394190872,-0.0961770623742456,0.0036832412523020996,0.0849673202614381,0.0086630302193377,0.0058500914076782,-0.560995645158402,-0.0188067444876783,-0.7479690186609407,-0.7875781750987956,-0.5477514622789232,-0.552400063539759
1956-11-30,-0.004739336492890933,0.4720848056537102,0.199796644636502,-0.1187759336099586,0.051911468812877,0.005524861878452997,0.0751633986928107,-0.0085886266868072,0.0,-0.5463721677491213,-0.1465629053177691,-0.7057136516075079,-0.7928245556515148,-0.560995645158402,-0.5477514622789232
1956-12-31,-0.020537124802527673,0.4614840989399292,0.3421453990849006,-0.1084024896265561,-0.2643863179074448,0.013505217925107421,0.0980392156862747,0.0148495937766117,0.0043620501635768,-0.6284358026702717,-0.0479896238651103,-0.7041558727465698,-0.7939096596085838,-0.5463721677491213,-0.560995645158402
1957-01-31,0.011058451816745696,0.4727915194346289,-0.0005083884087445,0.066908713692946,0.1348088531187121,-0.006138735420503416,0.1307189542483662,-0.0036558096076128,0.0014477017734346,-0.6374004831537075,0.183527885862516,-0.725006989659638,-0.7927862466130745,-0.6284358026702717,-0.5463721677491213
1957-02-28,0.026856240126382325,0.4961130742049469,0.0767666497203862,-0.1452282157676349,-0.1492957746478874,-0.0006138735420503083,0.1568627450980393,0.0097921835522272,0.0046982291290205,-0.6203583396158231,-0.0616083009079119,-0.7447521620442281,-0.7953420662674947,-0.6374004831537075,-0.6284358026702717
1957-03-31,-0.009478672985781922,0.488339222614841,0.2897813929842396,-0.0943983402489626,-0.1299798792756541,-0.0012277470841006999,0.1470588235294118,-0.0012127168463952,0.0021582733812948,-0.7665656136893094,0.0181582360570686,-0.7638722826532623,-0.7960517302770276,-0.6203583396158231,-0.6374004831537075
1957-04-30,-0.014218009478673188,0.4770318021201413,0.3980681240467716,-0.1903526970954357,-0.2080482897384306,-0.0006138735420502806,0.1470588235294121,-0.0133515687416213,0.0025125628140703,-0.8095137823942241,-0.0894941634241245,-0.7995689348755911,-0.8062122408849501,-0.7665656136893094,-0.6203583396158231
1957-05-31,-0.022116903633491225,0.4586572438162544,0.3568886629384848,-0.162344398340249,-0.2603621730382295,-0.0006138735420503083,0.1503267973856208,-0.0036918600661515,0.0025062656641603,-0.7241495218333527,-0.0382619974059663,-0.8440478821824802,-0.816996456372997,-0.8095137823942241,-0.7665656136893094
1957-06-30,-0.009478672985781866,0.4508833922261484,0.1438739196746312,-0.0798755186721993,-0.0905432595573442,0.014119091467157702,0.1307189542483661,0.0024703602685254,0.0039285714285715,-0.7475104965200154,-0.1044098573281453,-0.8708704609439386,-0.8297716258582152,-0.7241495218333527,-0.8095137823942241
1957-07-31,-0.007898894154818537,0.4431095406360423,0.2150482968988305,-0.1473029045643155,-0.0567404426559358,-0.007980356046654313,0.1372549019607845,0.0061606815683399,0.0028459622909997,-0.719265688743007,-0.0149156939040208,-0.8659460794101489,-0.8393971150004795,-0.7475104965200154,-0.7241495218333527
1957-08-31,0.03633491311216441,0.4749116607773851,-0.0782918149466193,-0.1052904564315353,-0.1243460764587526,0.012891344383057002,0.1307189542483664,0.0,0.0031926214969848,-0.5156358338825215,-0.0298313878080415,-0.8426234180018042,-0.8390350087820528,-0.719265688743007,-0.7475104965200154
1957-09-30,0.028436018957345877,0.5003533568904593,-0.1225216065073717,-0.103734439834025,-0.0173038229376258,0.009821976672805405,0.1601307189542484,-0.0085675915598751,0.0014144271570013,-0.562873464991495,-0.3145265888456551,-0.7887375801260821,-0.836493965150073,-0.5156358338825215,-0.719265688743007
